id,name,operator,updateTime,createTime,yn,providerId
4386,北京京苑佳利商贸有限公司 ,,2013-03-05 17:15:34.930,2013-03-05 17:15:34.930,1,3757
4387,悦尚城（北京）国际贸易有限公司,悦尚城（北京）国际贸易有限公司,2013-03-05 17:25:57.210,2013-03-05 17:25:57.210,1,4760
4388,北京找同行教育咨询有限公司,找同行,2013-03-05 17:30:24.153,2013-03-05 17:30:24.153,1,4874
4389,宁波邦臣管理员,宁波邦臣管理员,2013-03-05 19:11:53.057,2013-03-05 19:11:53.057,1,1805
4390,北京快思德商贸有限公司,北京快思德商贸有限公司,2013-03-06 10:13:10.120,2013-03-06 10:13:10.120,1,4886
4391,天津宽鹏乐器有限公司,,2013-03-06 15:21:27.277,2013-03-06 15:21:27.277,1,4557
4392,北京鑫志鹏,北京鑫志鹏百灵达,2013-03-06 20:33:44.830,2013-03-06 20:33:44.830,1,4887
4393,上海启凝实业有限公司,,2013-03-07 09:50:17.370,2013-03-07 09:50:17.370,1,4794
4394,易美逊,厦门艾德蒙,2013-03-07 11:08:46.277,2013-03-07 11:08:46.277,1,4824
4395,广州市花都区好来奴皮具厂 ,广州市花都区好来奴皮具厂 ,2013-03-07 14:44:52.113,2013-03-07 14:44:52.113,1,4890
4396,厦门市美帝亚生物陶瓷科技有限公司,厦门市美帝亚生物陶瓷科技有限公司,2013-03-15 10:37:04.483,2013-03-07 14:49:15.873,1,4791
4397,凯博昊隆（北京）文化办公用品有限公司,凯博昊隆（北京）文化办公用品有限公司,2013-03-07 17:02:39.960,2013-03-07 17:02:39.960,1,3271
4398,合肥讯飞启明信息科技有限公司玩具,合肥讯飞启明信息科技有限公司玩具,2013-03-08 11:04:06.547,2013-03-08 11:04:06.547,1,1836
4399,中粮食品营销有限公司北京分公司 ,中粮食品营销有限公司北京分公司 ,2013-03-08 13:48:32.777,2013-03-08 13:48:32.777,1,4900
4400,山东嘉邦家居用品有限公司,山东嘉邦家居用品有限公司,2013-03-08 17:09:44.347,2013-03-08 17:09:44.347,1,4893
4401,北京锐极泷峰,北京锐极泷峰,2013-03-08 18:11:46.340,2013-03-08 18:11:46.340,1,2365
4402,珠海市渔女工艺品有限公司,珠海市渔女工艺品有限公司,2013-03-11 11:03:48.480,2013-03-11 11:03:48.480,1,4858
4403,上海祥网瑞电子科技有限公司,上海祥网瑞电子科技有限公司,2013-03-11 11:42:30.423,2013-03-11 11:42:30.423,1,3276
4404,德加拉电子贸易（上海）有限公司,德加拉电子贸易_松下数码,2013-04-22 09:57:51.833,2013-03-11 14:37:39.227,1,3417
4405,沈阳云涛商贸有限公司,沈阳云涛商贸有限公司,2013-03-11 17:05:40.770,2013-03-11 17:05:40.770,1,4898
4406,深圳市怡亚通供应链股份有限公司,巴法络,2013-03-11 17:14:58.447,2013-03-11 17:14:58.447,1,1517
4407,新可安保修服务（天津）有限公司,延保服务供应商,2013-03-11 18:38:23.093,2013-03-11 18:38:23.093,1,4906
4408,北京大恒创新技术有限公司,北京大恒创新技术有限公司,2013-03-12 09:11:04.963,2013-03-12 09:11:04.963,1,4907
4409,张家港市南丰银幕制造有限公司,张家港市南丰银幕制造有限公司,2013-03-12 09:12:51.923,2013-03-12 09:12:51.923,1,3185
4410,深圳科德士电器有限公司,深圳科德士电器有限公司,2013-03-12 10:13:26.403,2013-03-12 10:13:26.403,1,4894
4411,山东无棣众磊户外装备制造有限公司,,2013-03-12 11:37:28.360,2013-03-12 11:37:28.360,1,3072
4412,中粮食品营销有限公司北京分公司,中粮食品营销有限公司北京分公司,2013-03-12 13:15:54.170,2013-03-12 13:15:54.170,1,4900
4413,华为中国区,华为中国区终端数据库,2013-03-12 16:31:58.383,2013-03-12 16:31:58.383,1,4909
4414,华为中国区,华为中国区终端在线客服,2013-03-12 16:36:07.550,2013-03-12 16:36:07.550,1,4909
4415,惠州酷友网络科技有限公司 ,TCL影音,2013-03-12 18:06:05.333,2013-03-12 18:06:05.333,1,3369
4416,北京神州数码,hellokitty平板电脑,2013-03-12 18:22:00.383,2013-03-12 18:22:00.383,1,1971
4417,北京书天堂文化有限责任公司 ,书天堂,2013-03-13 10:27:25.443,2013-03-13 10:25:52.530,1,4908
4418,北京梦想派文化传媒有限公司 ,梦想派,2013-03-13 11:08:16.443,2013-03-13 11:08:16.443,1,4904
4419,杭州恩辉科技有限公司,,2013-03-13 11:17:22.800,2013-03-13 11:17:22.800,1,4913
4420,北京尚华尚美商贸有限公司 ,北京尚华尚美商贸有限公司 ,2013-03-13 11:18:18.690,2013-03-13 11:18:18.690,1,4889
4421,上海利浩汽车用品有限公司子账号,,2013-03-13 17:27:38.430,2013-03-13 17:27:38.430,1,1433
4422,山东聊城海德照明管理员,山东聊城海德照明管理员,2013-03-13 17:48:10.257,2013-03-13 17:48:10.257,1,4888
4423,广州市花都区好来奴皮具厂 ,广州市花都区好来奴皮具厂 ,2013-03-14 09:04:28.777,2013-03-14 09:04:28.777,1,4890
4424,英迈(中国)投资有限公司,海尔相机,2013-03-14 10:14:24.140,2013-03-14 10:14:24.140,1,1447
4425,英迈(中国)投资有限公司,投影机,2013-03-14 10:26:59.360,2013-03-14 10:24:56.493,1,1447
4426,上海仙剑文化传播有限公司 ,上海仙剑,2013-03-14 10:38:36.767,2013-03-14 10:38:36.767,1,4905
4427,樱花小号,樱花卫厨（中国）股份有限公司,2013-03-14 11:27:14.513,2013-03-14 11:27:14.513,1,4677
4428,广州顶梁柱皮具有限公司 ,广州顶梁柱皮具有限公司 ,2013-03-14 14:33:03.533,2013-03-14 14:33:03.533,1,4892
4429,深圳市永年太和茶业有限公司,深圳市永年太和茶业有限公司,2013-03-14 14:37:30.577,2013-03-14 14:37:30.577,1,4832
4430,双齐国际JBL,双齐国际JBL,2013-03-14 15:08:33.040,2013-03-14 15:07:51.527,1,3046
4431,北京三捷恒安科技有限公司 ,三星显示器,2013-03-14 15:23:34.173,2013-03-14 15:23:34.173,1,4903
4432,华埔青山JBL,华埔青山JBL,2013-03-14 15:46:57.903,2013-03-14 15:46:57.903,1,4916
4433,高峰户外,东莞市高峰户外用品有限公司 ,2013-03-14 17:15:30.570,2013-03-14 17:15:30.570,1,4761
4434,北京东方经纬文化有限公司 ,北京东方经纬文化有限公司 ,2013-03-14 17:42:27.027,2013-03-14 17:42:27.027,1,4918
4435,魔声,,2013-03-18 14:15:22.757,2013-03-15 14:31:59.790,1,4921
4436,成都鑫一马商贸有限责任公司,成都鑫一马商贸有限责任公司,2013-03-15 14:43:20.897,2013-03-15 14:43:20.897,1,4923
4437,上海盈彤商贸有限公司,上海盈彤商贸有限公司,2013-03-15 14:48:17.403,2013-03-15 14:48:17.403,1,4924
4438,东莞爱屋氏日用品有限公司,,2013-03-15 14:57:19.440,2013-03-15 14:57:19.440,1,2335
4439,武汉市万泰电器有限公司,武汉市万泰电器有限公司,2013-03-15 15:09:44.517,2013-03-15 15:09:44.517,1,4922
4440,美奇扭蛋玩具贸易（深圳）有限公司,美奇扭蛋玩具贸易（深圳）有限公司,2013-03-15 17:26:21.590,2013-03-15 17:26:21.590,1,4895
4441,自有品牌迪比科,自有品牌迪比科,2013-04-18 13:59:57.523,2013-03-15 18:19:14.457,1,4927
4442,北京市永外城文化用品市场有限公司,北京市永外城文化用品市场有限公司,2013-03-18 11:39:45.567,2013-03-18 11:39:45.567,1,4930
4443,上海和汇安全用品有限公司,,2013-03-18 14:49:31.740,2013-03-18 14:49:31.740,1,4915
4444,声擎,中电以太,2013-03-18 15:02:27.627,2013-03-18 15:02:27.627,1,4925
4445,测试,测试,2013-03-18 16:42:33.273,2013-03-18 16:42:33.273,1,1
4446,好米亚,深圳市东源顺实业有限公司,2013-03-18 17:32:15.027,2013-03-18 17:32:15.027,1,4926
4447,联强国际贸易（中国）有限公司,联强国际贸易_移动硬盘,2013-03-18 18:39:16.460,2013-03-18 18:39:16.460,1,22
4448,浙江美丽谷电子商务有限公司,浙江美丽谷电子商务有限公司,2013-03-19 09:11:36.687,2013-03-19 09:11:36.687,1,4931
4449,中国联合网络通信有限公司天津市分公司,天津联通管理员,2013-03-19 11:18:36.533,2013-03-19 11:18:36.533,1,3240
4450,上海均轩,,2013-03-19 11:27:40.663,2013-03-19 11:27:40.663,1,2616
4451,北京博浩通科技发展有限责任公司,北京博浩通科技发展有限责任公司,2013-03-19 11:52:30.257,2013-03-19 11:52:30.257,1,1297
4452,北京豫阳之路投资有限公司,北京豫阳之路投资有限公司,2013-03-19 13:14:42.337,2013-03-19 13:14:42.337,1,4936
4453,广州亨杰服饰有限公司,,2013-03-21 10:36:18.050,2013-03-19 14:57:09.957,1,4939
4454,佳杰苹果配件,佳杰苹果配件,2013-03-19 15:58:08.140,2013-03-19 15:58:08.140,1,3069
4455,威海市环翠区凯隆贸易中心,威海市环翠区凯隆贸易中心,2013-03-19 16:07:08.017,2013-03-19 16:07:08.017,1,4857
4456,山西唐文文化发展有限公司,山西唐文文化发展有限公司,2013-03-19 16:27:00.600,2013-03-19 16:27:00.600,1,4912
4457,乐果,深圳市新峰龙工业有限公司,2013-03-19 17:31:22.760,2013-03-19 17:31:22.760,1,4937
4458,北京丹灵凌云数码科技有限公司,,2013-03-20 10:20:26.277,2013-03-20 10:20:26.277,1,4938
4459,爱姬玛琳,爱姬玛琳,2013-03-20 10:39:21.123,2013-03-20 10:38:57.890,1,4454
4460,北京银河信业科贸有限责任公司,伊芙乐管理员,2013-03-20 14:13:39.537,2013-03-20 14:13:39.537,1,4919
4461,上海思韬特信息科技有限公司,普天管理员,2013-03-20 14:23:58.790,2013-03-20 14:23:58.790,1,4920
4462,北京小宝信息科技有限公司 ,北京小宝信息科技有限公司 ,2013-03-21 13:15:35.413,2013-03-20 19:33:53.007,1,3996
4463,上海道芬商贸有限公司,上海道芬商贸有限公司,2013-03-21 10:48:33.847,2013-03-21 10:48:33.847,1,2029
4464,上海随阳贸易有限公司 ,上海随阳贸易有限公司 ,2013-03-21 15:01:47.570,2013-03-21 15:01:47.570,1,4941
4465, 广州顶梁柱皮具有限公司 , 广州顶梁柱皮具有限公司 ,2013-03-21 15:11:06.760,2013-03-21 15:11:06.760,1,4892
4466,秦皇岛市美尼卡商贸有限公司,秦皇岛市美尼卡商贸有限公司,2013-03-21 15:11:58.437,2013-03-21 15:11:58.437,1,4929
4467,深圳市研骅科技有限公司,kingtime管理员,2013-03-21 15:40:14.550,2013-03-21 15:40:14.550,1,4961
4468,广州邦逸皮具有限公司,广州邦逸皮具有限公司,2013-03-21 16:00:41.567,2013-03-21 16:00:41.567,1,4891
4469,北京中泰丰润商贸有限公司,北京中泰丰润商贸有限公司,2013-03-21 17:17:37.247,2013-03-21 16:50:58.033,1,4944
4470,上海交通大学出版社有限公司,上海交通大学出版社有限公司,2013-03-21 17:47:35.243,2013-03-21 17:47:35.243,1,4242
4471,北京普利康姆信息技术有限责任公司,北京普利康姆信息技术有限责任公司,2013-03-21 17:49:39.817,2013-03-21 17:49:39.817,1,4940
4472,北京宝龙盛业数码科技发展有限公司,北京宝龙盛业数码科技发展有限公司,2013-03-21 17:57:33.307,2013-03-21 17:57:33.307,1,4914
4473,天津蓝色理想时代管理员,天津蓝色理想时代管理员,2013-03-21 18:26:56.250,2013-03-21 18:26:56.250,1,4917
4474,中山市古泉管理员,中山市古泉管理员,2013-03-21 18:30:04.110,2013-03-21 18:30:04.110,1,3651
4475,中山市爱思特管理员,爱思特管理员,2013-03-21 18:43:27.050,2013-03-21 18:43:13.203,1,1560
4476,中山市千威管理员,中山市千威管理员,2013-03-21 19:44:33.293,2013-03-21 19:44:33.293,1,3645
4477,上海奈士迪实业有限公司,,2013-03-22 09:31:19.827,2013-03-22 09:31:19.827,1,4952
4478,江苏嘉加梦寝饰用品有限公司,江苏嘉加梦寝饰用品有限公司,2013-03-22 09:38:39.350,2013-03-22 09:38:39.350,1,4953
4479,北京美妮美雅商贸有限公司,北京美妮美雅商贸有限公司,2013-03-22 09:59:46.277,2013-03-22 09:59:46.277,1,4943
4480,罗嘉玮,库客古典音乐,2013-03-22 10:48:05.930,2013-03-22 10:48:05.930,1,4935
4481,深圳市杰和科技发展有限公司,翔升主板显卡平板,2013-03-22 11:55:06.357,2013-03-22 11:36:49.447,1,4942
4482,安秀多多,安秀多多,2013-03-22 12:13:17.503,2013-03-22 12:11:10.450,1,4959
4483,福建欧瑞园食品有限公司,福建欧瑞园食品有限公司,2013-03-22 13:40:17.500,2013-03-22 13:40:17.500,1,4518
4484,广州同艺照明有限公司,广州同艺照明有限公司,2013-03-22 14:14:20.640,2013-03-22 14:14:20.640,1,4954
4485,上海胜富管理员,上海胜富管理员,2013-03-22 14:31:20.910,2013-03-22 14:31:20.910,1,4967
4486,上海肯高商贸有限公司,上海肯高商贸有限公司,2013-03-25 13:27:58.263,2013-03-25 13:27:58.263,1,2035
4487,北京华海易通贸易有限公司,北京华海易通贸易有限公司_路由器,2013-03-25 13:46:47.717,2013-03-25 13:46:07.930,1,4973
4488,嘉兴市丝蜜达家纺有限公司,,2013-03-25 14:40:59.190,2013-03-25 14:40:59.190,1,4971
4489,湖北格力空调,湖北盛兴格力电器销售有限公司,2013-03-25 15:24:41.570,2013-03-25 15:24:41.570,1,4970
4490,北京永乐行科技发展有限公司,北京永乐行科技发展有限公司,2013-03-25 15:54:40.880,2013-03-25 15:54:40.880,1,4956
4491,东芝泰格信息系统（深圳）有限公司北京分公司,东芝泰格信息系统（深圳）有限公司北京分公司,2013-03-25 16:04:01.903,2013-03-25 16:04:01.903,1,4974
4492,深圳市银闪科技股份有限公司,深圳市银闪科技股份有限公司,2013-03-25 16:39:32.020,2013-03-25 16:39:32.020,1,4964
4493,北京华星世纪科技有限公司,北京华星世纪科技有限公司,2013-03-25 17:22:31.920,2013-03-25 17:13:20.237,1,4621
4494,惠州酷友网络科技有限公司 ,TCL数码,2013-03-25 17:48:55.943,2013-03-25 17:48:55.943,1,3369
4495,北京鑫科思特科贸有限公司,鑫科思特NEC显示器,2013-03-27 18:35:26.587,2013-03-26 13:53:23.583,1,4975
4496,美多维,,2013-03-26 14:37:46.710,2013-03-26 14:37:46.710,1,3378
4497,苏州华鼎电子科技有限公司,数码,2013-03-26 15:08:55.927,2013-03-26 15:08:55.927,1,4979
4498,淘气宝贝婴儿背带,晋江市淘气宝贝婴儿用品有限公司,2013-03-26 15:31:02.190,2013-03-26 15:31:02.190,1,4862
4499,广州市创业万盈贸易有限公司,广州市创业万盈贸易有限公司,2013-03-26 16:16:42.100,2013-03-26 16:16:42.100,1,153
4500,广州新战线商贸有限公司,,2013-03-27 09:06:10.720,2013-03-27 09:06:10.720,1,4978
4501,无锡中科龙泽信息科技有限公司,易享派存储卡,2013-03-27 09:51:23.023,2013-03-27 09:51:23.023,1,4165
4502,深圳市地久汽车用品有限公司,深圳地久管理员,2013-03-27 10:21:05.877,2013-03-27 10:21:05.877,1,4980
4503,上海泓溢勤商贸有限公司,上海泓溢勤商贸有限公司,2013-03-27 10:27:57.753,2013-03-27 10:27:57.753,1,4977
4504,北京敦善文化艺术有限公司,北京敦善文化艺术有限公司,2013-03-27 11:28:27.657,2013-03-27 11:28:27.657,1,4949
4505,上海蓝橙旅游用品有限公司,上海蓝橙旅游用品有限公司,2013-03-27 17:18:59.420,2013-03-27 17:15:44.437,1,4986
4506,北京广宇博辰商贸有限公司,北京广宇博辰商贸有限公司,2013-03-27 17:24:38.753,2013-03-27 17:24:38.753,1,4981
4507,广州致乐电子科技有限公司,昂达主板显卡,2013-03-27 18:35:47.957,2013-03-27 18:35:47.957,1,4982
4508,北京育鹏乐器有限公司,北京育鹏乐器有限公司,2013-03-27 18:43:48.787,2013-03-27 18:43:48.787,1,4950
4509,盘锦德宣,盘锦德宣,2013-03-28 09:55:13.793,2013-03-28 09:55:13.793,1,4736
4510,上海柏和乐器音响有限公司,上海柏和乐器音响有限公司,2013-03-28 11:37:36.643,2013-03-28 11:37:36.643,1,4972
4511,青岛晟泉木业有限公司,青岛晟泉木业有限公司车床,2013-03-28 12:15:47.083,2013-03-28 12:15:47.083,1,4951
4512,琪志电子 ,新注册账号,2013-03-28 14:27:04.467,2013-03-28 14:27:04.467,1,698
4513,万利达集团有限公司,万利达管理员,2013-03-28 18:16:00.887,2013-03-28 18:16:00.887,1,4987
4514,宁波龙成润滑油有限公司,宁波龙成润滑油有限公司,2013-03-28 18:30:33.500,2013-03-28 18:30:33.500,1,4989
4515,英力健业,英力健业,2013-03-28 18:50:59.910,2013-03-28 18:50:59.910,1,4992
4516,江苏卓众科技发展有限公司,江苏卓众科技发展有限公司,2013-03-29 15:57:06.120,2013-03-29 15:57:06.120,1,56
4517,明朗国际贸易（上海）有限公司 ,APC插座,2013-03-29 18:54:39.813,2013-03-29 18:54:39.813,1,1975
4518,华硕电脑（上海）有限公司,华硕电脑（上海）有限公司_投影机,2013-03-29 19:01:35.770,2013-03-29 19:01:35.770,1,3067
4519,裕津卫浴（上海）有限公司,裕津卫浴（上海）有限公司,2013-06-06 17:51:55.953,2013-04-01 11:20:14.510,1,4991
4520,上海旗驰市场营销策划有限公司,上海旗驰市场营销策划有限公司,2013-04-01 13:46:53.027,2013-04-01 13:46:53.027,1,5000
4521,王萍,王萍ebk0474,2013-04-01 14:03:03.947,2013-04-01 14:03:03.947,1,4988
4522,泉州天勤箱包有限公司,泉州天勤箱包有限公司,2013-04-01 14:07:05.450,2013-04-01 14:06:08.740,1,4994
4523,福州市凯达进出口有限公司,福州市凯达进出口有限公司,2013-04-01 14:16:59.840,2013-04-01 14:16:08.247,1,4996
4524,淄博先锋健身俱乐部有限公司,淄博先锋健身俱乐部有限公司,2013-04-15 09:49:24.000,2013-04-01 14:19:29.187,1,4993
4525,北京络圣行商贸有限公司,北京络圣行商贸有限公司,2013-04-02 13:32:53.030,2013-04-01 14:45:25.320,1,5002
4526,北京康克派奇信息技术有限公司,北京康克派奇信息技术有限公司,2013-04-01 14:57:40.270,2013-04-01 14:57:40.270,1,5004
4527,广州市台电信息科技有限公司,台电U盘,2013-04-01 16:44:32.097,2013-04-01 16:44:32.097,1,4990
4528,重庆佳杰创越营销结算有限公司,华硕超级本,2013-04-01 17:55:15.403,2013-04-01 17:55:15.403,1,3069
4529,北京建宇昌泰科技发展有限公司,北京建宇昌泰科技发展有限公司——光电通传真机,2013-04-01 18:46:48.467,2013-04-01 18:46:48.467,1,5003
4530,上海索炫电脑系统有限公司,上海索炫VC回复专用,2013-04-01 19:52:53.670,2013-04-01 19:52:53.670,1,134
4531,摩菲005,摩菲,2013-04-02 11:05:14.627,2013-04-02 11:05:14.627,1,56
4532,京诚冠泰（北京）商贸有限公司 ,京诚冠泰（北京）商贸有限公司 ,2013-04-02 11:11:00.737,2013-04-02 11:11:00.737,1,4425
4533,摩菲小号1,宁波摩菲电器,2013-04-02 11:18:24.127,2013-04-02 11:11:15.983,1,3735
4534,北京行无疆科技有限公司,北京行无疆科技有限公司,2013-04-02 11:22:17.980,2013-04-02 11:22:17.980,1,4948
4535,北京行无疆科技有限公司,,2013-04-02 11:22:47.883,2013-04-02 11:22:47.883,1,4948
