id,providerName,providerErpId,providerCode,createTime,updateTime,yn,OWN_SIGN,providerAccount,STS,DRES,GODS
4474,中国电子器件工业有限公司,426,zgdzqjgy ,2012-12-13 19:23:26.957,2012-12-13 19:23:26.957,1,BASE,zgdzqjgy,B,B,B
4475,佛山优西商贸有限公司,28909,fsyx,2012-12-14 15:02:30.563,2012-12-14 15:02:30.563,1,BASE,fsyx,B,B,B
4476,广州市百库电子科技有限公司,17810,gzbkdz ,2012-12-14 17:36:04.620,2012-12-14 17:36:04.620,1,BASE,gzbkdz,B,B,B
4477,湖南海翼电子商务有限公司,31065,hnhy,2012-12-14 17:36:42.693,2012-12-14 17:36:42.693,1,BASE,hnhy,B,B,B
4478,深圳市乔威电源有限公司,11509,szsqw ,2012-12-14 17:37:05.467,2012-12-14 17:37:05.467,1,BASE,szsqw,B,B,B
4479,深圳市和宏实业有限公司,306,szhhsy,2012-12-17 10:52:23.653,2012-12-17 10:52:23.653,1,BASE,szhhsy,B,B,B
4480,中山市忘不了电器有限公司,30396,zsswbldqyxgs,2012-12-17 11:18:01.277,2012-12-17 11:18:01.277,1,BASE,zsswbldqyxgs,B,B,B
4481,上海亿博投资管理有限公司,30951,shyb,2012-12-17 14:48:02.780,2012-12-17 14:48:02.780,1,BASE,shyb,B,B,B
4482,上海豫海工贸有限公司,13974,shyhgm,2012-12-17 14:48:09.727,2012-12-17 14:48:09.727,1,BASE,shyhgm,B,B,B
4483,北京星美炫东商贸有限公司,6025,bjxmxdsm,2012-12-17 17:17:12.593,2012-12-17 17:17:12.593,1,BASE,bjxmxdsm,B,B,B
4484,上海宏秀生活用品有限公司,7636,shhxshyp,2012-12-17 17:17:21.687,2012-12-17 17:17:21.687,1,BASE,shhxshyp,B,B,B
4485,北京美洁金信商业有限公司,4172,bjmjjx,2012-12-17 17:17:30.433,2012-12-17 17:17:30.433,1,BASE,bjmjjx,B,B,B
4486,台州市黛露百货有限公司,4561,tzdl,2012-12-17 17:17:37.047,2012-12-17 17:17:37.047,1,BASE,tzdl,B,B,B
4487,北京久久神龙消防器材有限公司,30629,Jjsl,2012-12-17 17:34:25.397,2012-12-17 17:34:25.397,1,BASE,jjsl,B,B,B
4488,北京市律典通科技有限公司,31053,bjldt,2012-12-17 17:42:49.600,2012-12-17 17:42:49.600,1,BASE,bjldt,B,B,B
4489,上海美的制冷产品销售有限公司,7693,shmdzl,2012-12-17 17:48:23.177,2012-12-17 17:48:23.177,1,BASE,shmdzl,B,B,B
4490,上海青马图书发行有限公司,5686,bk0547,2012-12-18 17:36:21.363,2012-12-18 17:36:21.363,1,BASE,bk0547,B,B,B
4491,四川旭丰格力电器销售有限公司,8802,xcxfgl,2012-12-18 17:43:43.920,2012-12-18 17:43:43.920,1,BASE,xcxfgl,B,B,B
4492,北京康拓万盛科技发展有限公司,29567,bjktwskj,2012-12-18 17:45:59.543,2012-12-18 17:45:59.543,1,BASE,bjktwskj,B,B,B
4493,苏州唯纳智电子有限公司,30495,szwnz,2012-12-18 17:48:52.277,2012-12-18 17:48:52.277,1,BASE,szwnz,B,B,B
4494,深圳市朗歌速尚科技有限公司,28122,szlksskj,2012-12-18 17:50:46.920,2012-12-18 17:50:46.920,1,BASE,szlksskj,B,B,B
4495,上海买趣商贸有限公司,25035,shanghaimq,2012-12-18 17:58:20.290,2012-12-18 17:58:20.290,1,BASE,shanghaimq,B,B,B
4496,北京市希梦轮科技发展有限责任公司,2573,ximen,2012-12-18 17:58:28.453,2012-12-18 17:58:28.453,1,BASE,ximen,B,B,B
4497,上海柘鹰国际贸易有限公司,2887,shzygjmy,2012-12-18 21:28:50.577,2012-12-18 21:28:50.577,1,BASE,shzygjmy,B,B,B
4498,上海佳伟电子科技有限公司,31120,shjw,2012-12-19 15:44:00.240,2012-12-19 15:44:00.240,1,BASE,shjw,B,B,B
4499,北京正泰金达莱钟表有限公司,30623,bjztjdl,2012-12-19 15:45:00.463,2012-12-19 15:45:00.463,1,BASE,bjztjdl,B,B,B
4500,北京洛娃日化有限公司,30859,bjlwrh,2012-12-19 15:52:07.737,2012-12-19 15:52:07.737,1,BASE,bjlwrh,B,B,B
4501,义朗方源（北京）生活用品有限公司,30860,ylfy,2012-12-19 15:52:14.500,2012-12-19 15:52:14.500,1,BASE,ylfy,B,B,B
4502,上海上星家居用品有限公司,30518,shsxjj,2012-12-19 15:52:21.460,2012-12-19 15:52:21.460,1,BASE,shsxjj,B,B,B
4503,上海晟弈实业有限公司,29540,shhsysy,2012-12-19 15:52:28.337,2012-12-19 15:52:28.337,1,BASE,shhsysy,B,B,B
4504,广州百捷达日用品有限公司,29549,gzbjd,2012-12-19 15:52:37.967,2012-12-19 15:52:37.967,1,BASE,gzbjd,B,B,B
4505,广州优代贸易有限责任公司,29556,gzydmyyx,2012-12-19 15:52:46.657,2012-12-19 15:52:46.657,1,BASE,gzydmyyx,B,B,B
4506,福州赛纳达乐器有限公司,30161,fzsnd,2012-12-19 15:53:31.373,2012-12-19 15:53:31.373,1,BASE,fzsnd,B,B,B
4507,北京嘉平爱乐文化艺术有限公司,27727,bjjpay,2012-12-19 15:53:43.893,2012-12-19 15:53:43.893,1,BASE,bjjpay,B,B,B
4508,北京怡生飞扬科技发展有限公司,203,bjysfy,2012-12-19 15:54:30.303,2012-12-19 15:54:30.303,1,BASE,bjysfy,B,B,B
4509,深圳市美创电子有限公司,31218,szsmcdzgs,2012-12-19 15:54:43.540,2012-12-19 15:54:43.540,1,BASE,szsmcdzgs,B,B,B
4510,北京华洋瑞昌商贸有限公司,31402,bjhyrc,2012-12-19 15:54:50.120,2012-12-19 15:54:50.120,1,BASE,bjhyrc,B,B,B
4511,北京时代嘉美文化传播有限公司,27800,bjsdjm,2012-12-19 15:54:56.297,2012-12-19 15:54:56.297,1,BASE,bjsdjm,B,B,B
4512,深圳市喜百年照明有限公司,30861,szsxbn,2012-12-19 15:55:02.753,2012-12-19 15:55:02.753,1,BASE,szsxbn,B,B,B
4513,杉坤工艺制造（深圳）有限公司,26178,skgysz,2012-12-19 15:56:41.813,2012-12-19 15:56:41.813,1,BASE,skgysz,B,B,B
4514,深圳市宜合展家私有限公司,25657,szyhzj,2012-12-19 15:59:29.660,2012-12-19 15:59:29.660,1,BASE,szyhzj,B,B,B
4515,艾尚互动(北京）科技有限公司,27239,ishdkj,2012-12-19 16:01:09.297,2012-12-19 16:01:09.297,1,BASE,ishdkj,B,B,B
4516,青岛欧陆风家居用品有限公司,30540,qdolf,2012-12-19 16:01:22.320,2012-12-19 16:01:22.320,1,BASE,qdolf,B,B,B
4517,持家（上海）投资有限公司,26175,cjshtz,2012-12-19 16:01:29.360,2012-12-19 16:01:29.360,1,BASE,cjshtz,B,B,B
4518,福建欧瑞园食品有限公司,31068,fjorysp,2012-12-19 16:04:09.070,2012-12-19 16:04:09.070,1,BASE,fjorysp,B,B,B
4519,北京芳英恒业商贸有限公司,31156,bjfyhysm,2012-12-19 16:07:49.980,2012-12-19 16:07:49.980,1,BASE,bjfyhysm,B,B,B
4520,广东帝浓酒业有限公司,26204,gddnjy,2012-12-19 16:08:06.513,2012-12-19 16:08:06.513,1,BASE,gddnjy,B,B,B
4521,广州市晟铭商贸有限公司,25549,gzssmsmyxgs,2012-12-19 16:08:34.533,2012-12-19 16:08:34.533,1,BASE,gzssmsmyxgs,B,B,B
4522,成都宏昌食品有限公司,29864,cdchsp,2012-12-19 16:10:43.607,2012-12-19 16:10:43.607,1,BASE,cdchsp,B,B,B
4523,成都长发商贸有限责任公司,25659,cdcfgs,2012-12-19 16:14:41.343,2012-12-19 16:14:41.343,1,BASE,cdcfgs,B,B,B
4524,固安绿华浓生物保鲜有限公司,28675,galhn,2012-12-19 16:15:24.233,2012-12-19 16:15:24.233,1,BASE,galhn,B,B,B
4525,深圳市一番食品有限公司,30622,szyfsp,2012-12-19 16:17:23.867,2012-12-19 16:17:23.867,1,BASE,szyfsp,B,B,B
4526,上海金丰裕米业有限公司,30625,shjfy,2012-12-19 16:17:42.920,2012-12-19 16:17:42.920,1,BASE,shjfy,B,B,B
4527,华尔盛世（北京）科技有限公司,30626,hess,2012-12-19 16:17:49.367,2012-12-19 16:17:49.367,1,BASE,hess,B,B,B
4528,上海泓隆食品销售有限公司,27693,shhlsp,2012-12-19 16:18:03.323,2012-12-19 16:18:03.323,1,BASE,shhlsp,B,B,B
4529,甘肃国力同仁信息科技有限公司,17168,gsgltrxxkj,2012-12-19 16:48:03.543,2012-12-19 16:48:03.543,1,BASE,gsgltrxxkj,B,B,B
4530,上海凯诘电子商务有限公司,24024,shkjdzsw,2012-12-19 16:48:09.820,2012-12-19 16:48:09.820,1,BASE,shkjdzsw,B,B,B
4531,和记黄埔（中国）商贸有限公司,365,bjhjhp,2012-12-19 16:48:15.807,2012-12-19 16:48:15.807,1,BASE,bjhjhp,B,B,B
4532,上海昶润贸易有限公司,22659,shcrmy,2012-12-19 16:48:22.987,2012-12-19 16:48:22.987,1,BASE,shcrmy,B,B,B
4533,上海秀色化妆品有限公司,9414,shxshzp,2012-12-19 16:48:29.230,2012-12-19 16:48:29.230,1,BASE,shxshzp,B,B,B
4534,北京拼会赢商贸有限责任公司,12254,bjphysm,2012-12-19 16:48:42.587,2012-12-19 16:48:42.587,1,BASE,bjphysm,B,B,B
4535,北京华信家合商贸有限公司,19102,bjhxjh,2012-12-19 16:48:49.250,2012-12-19 16:48:49.250,1,BASE,bjhxjh,B,B,B
4536,海尔集团电子商务有限公司,1023,hrjtdzsw,2012-12-20 20:45:50.763,2012-12-20 20:45:50.763,1,BASE,hrjtdzsw,B,B,B
4537,广州盛世欣兴格力贸易有限公司,8211,gzssxx,2012-12-20 21:28:28.643,2012-12-20 21:28:28.643,1,BASE,gzssxx,B,B,B
4538,深圳市金佳佰业科技有限公司,30916,szjjby,2012-12-21 16:18:46.140,2012-12-21 16:18:46.140,1,BASE,szjjby,B,B,B
4539,中邮通信设备（深圳）有限公司,8079,zytxsbszyxgs,2012-12-21 16:52:37.930,2012-12-21 16:52:37.930,1,BASE,zytxsbszyxgs,B,B,B
4540,上海邮银通信发展有限公司,20077,shyytxfz,2012-12-21 16:53:03.060,2012-12-21 16:53:03.060,1,BASE,shyytxfz,B,B,B
4541,天津酷人通讯科技有限公司,18069,tjkrtxkj,2012-12-21 16:53:13.353,2012-12-21 16:53:13.353,1,BASE,tjkrtxkj,B,B,B
4542,上海浦银通信科技有限公司,11259,shpytx,2012-12-21 16:53:29.873,2012-12-21 16:53:29.873,1,BASE,shpytx,B,B,B
4543,上海视伟通讯设备有限公司,13908,shswtxsb,2012-12-21 16:53:46.660,2012-12-21 16:53:46.660,1,BASE,shswtxsb,B,B,B
4544,商丘市国裕通讯器材销售有限公司,29976,sqsgytx,2012-12-21 16:54:02.213,2012-12-21 16:54:02.213,1,BASE,sqsgytx,B,B,B
4545,深圳市创明电池技术有限公司,30527,szscmdc,2012-12-21 16:54:09.197,2012-12-21 16:54:09.197,1,BASE,szscmdc,B,B,B
4546,赋信（上海）贸易有限公司,14318,fxshmy,2012-12-21 16:54:15.643,2012-12-21 16:54:15.643,1,BASE,fxshmy,B,B,B
4547,北京君松科技有限公司,31635,bjjskj,2012-12-24 17:58:03.753,2012-12-24 17:58:03.753,1,BASE,bjjskj,B,B,B
4548,合肥爱心家庭用品有限公司,30619,hfaxjt,2012-12-24 18:00:02.270,2012-12-24 18:00:02.270,1,BASE,hfaxjt,B,B,B
4549,上海柯洋电子科技有限公司,30952,shkydz,2012-12-25 09:58:53.983,2012-12-25 09:58:53.983,1,BASE,shkydz,B,B,B
4550,佛山市顺德区华申电器制造有限公司,17556,fsssdqhs,2012-12-25 10:08:27.620,2012-12-25 10:08:27.620,1,BASE,fsssdqhs,B,B,B
4551,广东天际电器股份有限公司,25986,gdtjdq,2012-12-25 10:08:35.127,2012-12-25 10:08:35.127,1,BASE,gdtjdq,B,B,B
4552,上海巨真贸易有限公司,11493,shjzmy,2012-12-25 14:29:56.273,2012-12-25 14:29:56.273,1,BASE,shjzmy,B,B,B
4553,杭州初颜化妆品有限公司,29450,hzcy,2012-12-25 14:30:09.987,2012-12-25 14:30:09.987,1,BASE,hzcy,B,B,B
4554,广州汇美舍天然用品连锁有限公司,31311,gzhmstrls,2012-12-25 14:30:16.687,2012-12-25 14:30:16.687,1,BASE,gzhmstrls,B,B,B
4555,北京意隆兴业商贸有限公司,3891,bjylxy,2012-12-25 14:30:24.010,2012-12-25 14:30:24.010,1,BASE,bjylxy,B,B,B
4556,朵而（北京） 女性生活用品有限公司,11430,debj,2012-12-25 14:30:30.430,2012-12-25 14:30:30.430,1,BASE,debj,B,B,B
4557,天津宽鹏乐器有限公司,31474,tjkpyq,2012-12-26 13:14:23.443,2012-12-26 13:14:23.443,1,BASE,tjkpyq,B,B,B
4558,北京鑫百祥商贸有限责任公司,25529,bjxbx,2012-12-26 13:14:31.010,2012-12-26 13:14:31.010,1,BASE,bjxbx,B,B,B
4559,中电润泽商贸（北京）有限公司,4179,zhdrzshmbj,2012-12-26 13:17:54.677,2012-12-26 13:17:54.677,1,BASE,zhdrzshmbj,B,B,B
4560,北京越盛腾商贸有限公司,8981,bjyst,2012-12-26 13:18:02.663,2012-12-26 13:18:02.663,1,BASE,bjyst,B,B,B
4561,北京京糖盛世美丽华贸易有限公司,30144,bjjtss,2012-12-26 13:18:18.050,2012-12-26 13:18:18.050,1,BASE,bjjtss,B,B,B
4562,上海客悦实业有限公司,30015,shkysyyx,2012-12-26 13:19:17.250,2012-12-26 13:19:17.250,1,BASE,shkysyyx,B,B,B
4563,上海创隆国际贸易有限公司,30530,shclgj,2012-12-26 13:19:26.150,2012-12-26 13:19:26.150,1,BASE,shclgj,B,B,B
4564,福州百利可得进出口贸易有限公司,30862,fzblkd,2012-12-26 13:19:34.317,2012-12-26 13:19:34.317,1,BASE,fzblkd,B,B,B
4565,北京清新恒盛商贸有限公司,31708,bjqxhs,2012-12-26 13:19:42.333,2012-12-26 13:19:42.333,1,BASE,bjqxhs,B,B,B
4566,天津海兰商贸发展有限公司,31702,tjhlsm,2012-12-26 13:19:54.347,2012-12-26 13:19:54.347,1,BASE,tjhlsm,B,B,B
4567,上海樽泰实业有限公司,25526,shztsy,2012-12-26 13:20:01.987,2012-12-26 13:20:01.987,1,BASE,shztsy,B,B,B
4568,南京汇荣食品有限公司,21246,njhrsp,2012-12-26 13:20:16.343,2012-12-26 13:20:16.343,1,BASE,njhrsp,B,B,B
4569,长沙沃尔德农产品科技开发有限公司,26858,chshwed,2012-12-26 13:20:25.143,2012-12-26 13:20:25.143,1,BASE,chshwed,B,B,B
4570,广州汇禾粮食有限公司,28976,gzhh,2012-12-26 13:20:41.017,2012-12-26 13:20:41.017,1,BASE,gzhh,B,B,B
4571,北京恒丰行商贸有限公司,31220,bjhfh,2012-12-26 13:21:57.733,2012-12-26 13:21:57.733,1,BASE,bjhfh,B,B,B
4572,北京黎朦永泰商贸有限公司,17581,bjlt,2012-12-26 13:22:06.110,2012-12-26 13:22:06.110,1,BASE,bjlt,B,B,B
4573,广州市御马皮具有限公司,30953,gzsympj,2012-12-26 13:22:15.140,2012-12-26 13:22:15.140,1,BASE,gzsympj,B,B,B
4574,大连保税区永川安发国际贸易有限公司,31630,dlycaf,2012-12-26 13:22:22.597,2012-12-26 13:22:22.597,1,BASE,dlycaf,B,B,B
4575,深圳市金圣斯科技发展有限公司,31698,szsjss,2012-12-26 13:22:29.403,2012-12-26 13:22:29.403,1,BASE,szsjss,B,B,B
4576,北京世纪包客隆商贸有限公司,30407,bjsjbklsmyxgs,2012-12-26 13:22:44.670,2012-12-26 13:22:44.670,1,BASE,bjsjbklsmyxgs,B,B,B
4577,东莞斯米尔宠物食品有限公司,31875,dgsme,2012-12-26 13:23:07.650,2012-12-26 13:23:07.650,1,BASE,dgsme,B,B,B
4578,厦门森度进出口有限公司,31119,xmsd,2012-12-26 13:23:15.043,2012-12-26 13:23:15.043,1,BASE,xmsd,B,B,B
4579,大连奥邦工业有限公司,31145,dlabgy,2012-12-26 13:23:22.697,2012-12-26 13:23:22.697,1,BASE,dlabgy,B,B,B
4580,上海藕根香商贸有限公司,31230,shogx,2012-12-26 13:23:31.723,2012-12-26 13:23:31.723,1,BASE,shogx,B,B,B
4581,沈阳市丹尼琪宠物用品销售有限公司,31232,sysdnq,2012-12-26 13:23:39.710,2012-12-26 13:23:39.710,1,BASE,sysdnq,B,B,B
4582,北京百林康源生物技术有限责任公司,31707,bjblkysw,2012-12-26 13:23:47.913,2012-12-26 13:23:47.913,1,BASE,bjblkysw,B,B,B
4583,广州市巴孚商贸有限公司,31628,gzsbf,2012-12-26 13:32:05.273,2012-12-26 13:32:05.273,1,BASE,gzsbf,B,B,B
4584,广东好帮手电子科技股份有限公司,31231,gdhbs,2012-12-26 13:35:53.677,2012-12-26 13:35:53.677,1,BASE,gdhbs,B,B,B
4585,布克（北京）文化传播有限公司,17178,bk1061,2012-12-26 14:24:18.310,2012-12-26 14:24:18.310,1,BASE,bk1061,B,B,B
4586,仲林（宁波）商业有限公司,29084,Zlnbsy,2012-12-26 15:57:43.540,2012-12-26 15:57:43.540,1,BASE,zlnbsy,B,B,B
4587,长春东北师范大学出版社有限责任公司(期刊分社）,10133,bk860,2012-12-27 11:47:20.750,2012-12-27 11:47:20.750,1,BASE,bk860,B,B,B
4588,佛山市顺德区炜腾电器有限公司,30696,fsssdqwt,2012-12-27 11:47:57.987,2012-12-27 11:47:57.987,1,BASE,fsssdqwt,B,B,B
4589,中山吾爱电子有限公司,31480,zswadz,2012-12-27 11:49:17.770,2012-12-27 11:49:17.770,1,BASE,zswadz,B,B,B
4590,瞭望全媒体传播有限公司,21338,ebk0360,2012-12-27 11:52:58.860,2012-12-27 11:52:58.860,1,BASE,ebk0360,B,B,B
4591,深圳市摩记电子有限公司,31581,szsmjdz,2012-12-27 15:30:22.073,2012-12-27 15:30:22.073,1,BASE,szsmjdz,B,B,B
4592,新世界青春（北京）文化传媒有限责任公司,31631,bk1149,2012-12-28 13:29:24.303,2012-12-28 13:29:24.303,1,BASE,bk1149,B,B,B
4593,上海珑京信息科技有限公司,31067,shljxxkj,2012-12-28 14:59:31.800,2012-12-28 14:59:31.800,1,BASE,shljxxkj,B,B,B
4594,北京三杰时代贸易有限公司,1001,bjsj,2012-12-28 15:21:51.917,2012-12-28 15:21:51.917,1,BASE,bjsj,B,B,B
4595,中山奥凯华泰电子有限公司,29861,zsakht,2012-12-28 15:22:56.530,2012-12-28 15:22:56.530,1,BASE,zsakht,B,B,B
4596,万向思维国际图书（北京）有限公司,13957,bk0978,2012-12-28 19:18:01.093,2012-12-28 19:18:01.093,1,BASE,bk0978,B,B,B
4597,广州易霖文化传播有限公司,22561,bk1201,2012-12-28 19:18:17.177,2012-12-28 19:18:17.177,1,BASE,bk1201,B,B,B
4598,厦门爱科缇仪器设备有限公司,20228,xmakt,2013-01-04 13:53:27.200,2013-01-04 13:53:27.200,1,BASE,xmakt,B,B,B
4599,广州市得帆计算机科技有限公司,31926,gzdfkj,2013-01-04 14:01:41.213,2013-01-04 14:01:41.213,1,BASE,gzdfkj,B,B,B
4600,河南华腾书业有限公司,25840,bk1113,2013-01-04 14:11:20.280,2013-01-04 14:11:20.280,1,BASE,bk1113,B,B,B
4601,湖北佩蒂贸易有限公司,30142,hbpd,2013-01-05 18:38:55.093,2013-01-05 18:38:55.093,1,BASE,hbpd,B,B,B
4602,北京世纪乐图数字技术有限责任公司,29747,bjsjlt,2013-01-05 18:39:49.740,2013-01-05 18:39:49.740,1,BASE,bjsjlt,B,B,B
4603,华瀚鼎丰（北京）科技发展有限公司,29684,hhdfbjkjfzyxgs,2013-01-05 18:48:58.017,2013-01-05 18:48:58.017,1,BASE,hhdfbjkjfzyxgs,B,B,B
4604,青岛澳柯玛商务有限公司,18730,qdakm,2013-01-05 18:59:55.427,2013-01-05 18:59:55.427,1,BASE,qdakm,B,B,B
4605,北京晋通宇恒贸易有限公司,32413,bjjtyh,2013-01-05 19:13:17.367,2013-01-05 19:13:17.367,1,BASE,bjjtyh,B,B,B
4606,北京世纪畅想科技发展有限公司,3967,bjsjcx,2013-01-05 19:16:52.840,2013-01-05 19:16:52.840,1,BASE,bjsjcx,B,B,B
4607,北京瀚森基业科技有限公司,773,bjhsjy,2013-01-05 19:17:49.600,2013-01-05 19:17:49.600,1,BASE,bjhsjy,B,B,B
4608,北京凤凰联动图书发行有限公司,30605,bk1135,2013-01-05 19:18:25.747,2013-01-05 19:18:25.747,1,BASE,bk1135,B,B,B
4609,北京卓文天语文化有限公司,22118,ebk0366,2013-01-05 19:19:18.120,2013-01-05 19:19:18.120,1,BASE,ebk0366,B,B,B
4610,广州春熙贸易有限公司,32451,gzcxmy,2013-01-06 11:51:02.287,2013-01-06 11:51:02.287,1,BASE,gzcxmy,B,B,B
4611,卡夫威尔（杭州）实业有限公司,31545,kfwe,2013-01-07 10:28:48.537,2013-01-07 10:28:48.537,1,BASE,kfwe,B,B,B
4612,北京祥和润辉商贸有限公司,32288,bjxhrhsm,2013-01-07 10:38:06.227,2013-01-07 10:38:06.227,1,BASE,bjxhrhsm,B,B,B
4613,成都全新文化用品有限公司,31205,bk1133,2013-01-07 10:40:49.657,2013-01-07 10:40:49.657,1,BASE,bk1133,B,B,B
4614,北京江美长风文化传播有限公司,29655,bk1132,2013-01-07 10:40:57.200,2013-01-07 10:40:57.200,1,BASE,bk1132,B,B,B
4615,北京大华弘信商贸有限公司,6844,bjdhhx,2013-01-07 10:46:11.377,2013-01-07 10:46:11.377,1,BASE,bjdhhx,B,B,B
4616,北京宝汇鑫通电器有限公司,14256,bjbhxtdq,2013-01-07 18:42:37.690,2013-01-07 18:42:37.690,1,BASE,bjbhxtdq,B,B,B
4617,上海噶尔电子科技有限公司,28116,shgaer,2013-01-07 18:51:58.807,2013-01-07 18:51:58.807,1,BASE,shgaer,B,B,B
4618,北京合众思壮科技股份有限公司,30590,bjhzszkjgf,2013-01-08 14:56:18.087,2013-01-08 14:56:18.087,1,BASE,bjhzszkjgf,B,B,B
4619,上海呈吉实业有限公司,28486,shcjsy,2013-01-08 15:27:09.453,2013-01-08 15:27:09.453,1,BASE,shcjsy,B,B,B
4620,北京奥翔伟业生物技术有限公司,31579,bjaxwy,2013-01-08 15:32:49.887,2013-01-08 15:32:49.887,1,BASE,bjaxwy,B,B,B
4621,北京华星世纪科技有限公司,29678,bjhxsjkjyxgs,2013-01-08 15:43:30.713,2013-01-08 15:43:30.713,1,BASE,bjhxsjkjyxgs,B,B,B
4622,北京鼎昆安商贸有限公司,30858,bjdkasmyxgs,2013-01-08 15:43:43.187,2013-01-08 15:43:43.187,1,BASE,bjdkasmyxgs,B,B,B
4623,北京新新精艺礼品有限公司,31709,bjxxjylp,2013-01-08 15:49:54.717,2013-01-08 15:49:54.717,1,BASE,bjxxjylp,B,B,B
4624,福建省和格实业有限公司,31696,fjshgsy,2013-01-08 15:51:11.100,2013-01-08 15:51:11.100,1,BASE,fjshgsy,B,B,B
4625,南京利丰英和商贸有限公司上海分公司,21006,njlfyhshf,2013-01-08 15:51:45.680,2013-01-08 15:51:45.680,1,BASE,njlfyhshf,B,B,B
4626,北京德欣源伟业商贸有限公司,27163,bjdxywy,2013-01-08 15:52:45.183,2013-01-08 15:52:45.183,1,BASE,bjdxywy,B,B,B
4627,北京荷美尔食品有限公司,15289,bjhmesp,2013-01-08 15:53:00.223,2013-01-08 15:53:00.223,1,BASE,bjhmesp,B,B,B
4628,广州市易特隆电子科技有限公司,31700,gzsytl,2013-01-08 15:53:07.533,2013-01-08 15:53:07.533,1,BASE,gzsytl,B,B,B
4629,北京美之选商贸有限公司,31705,bjmzxs,2013-01-08 15:53:16.980,2013-01-08 15:53:16.980,1,BASE,bjmzxs,B,B,B
4630,北京天信建科技有限公司,31714,bjtxj,2013-01-08 15:57:58.917,2013-01-08 15:57:58.917,1,BASE,bjtxj,B,B,B
4631,深圳市古古美美实业有限公司,31939,szsggmm,2013-01-08 15:58:08.173,2013-01-08 15:58:08.173,1,BASE,szsggmm,B,B,B
4632,佛山市奇克摩克数码电子有限公司,31362,fssqkmk,2013-01-08 15:58:17.750,2013-01-08 15:58:17.750,1,BASE,fssqkmk,B,B,B
4633,北京阳光智博科技有限公司,32500,bjygzbkj,2013-01-08 15:58:25.967,2013-01-08 15:58:25.967,1,BASE,bjygzbkj,B,B,B
4634,北京百时通业科技有限公司,32147,bjbsty,2013-01-08 15:58:37.143,2013-01-08 15:58:37.143,1,BASE,bjbsty,B,B,B
4635,北京乐语世纪科技集团有限公司,18727,bjlysjkj,2013-01-08 15:58:45.233,2013-01-08 15:58:45.233,1,BASE,bjlysjkj,B,B,B
4636,深圳市金立通信设备有限公司,30932,szsjltx,2013-01-08 15:58:52.900,2013-01-08 15:58:52.900,1,BASE,szsjltx,B,B,B
4637,深圳拓邦股份有限公司,28258,sztbgf,2013-01-08 15:59:03.913,2013-01-08 15:59:03.913,1,BASE,sztbgf,B,B,B
4638,深圳市倍斯特电子有限公司,19442,szsbstdz,2013-01-08 15:59:11.483,2013-01-08 15:59:11.483,1,BASE,szsbstdz,B,B,B
4639,深圳市深飞凯业电子科技有限公司,31877,szssfky,2013-01-08 15:59:19.947,2013-01-08 15:59:19.947,1,BASE,szssfky,B,B,B
4640,广东欧珀移动通信有限公司,32499,gdopyd,2013-01-08 15:59:30.163,2013-01-08 15:59:30.163,1,BASE,gdopyd,B,B,B
4641,北京志诚泰和数码办公设备股份有限公司,3161,bjzcthsmbgsbgf,2013-01-08 17:10:28.000,2013-01-08 17:10:28.000,1,BASE,bjzcthsmbgsbgf,B,B,B
4642,深圳海角心意科技开发有限公司,31873,szhj,2013-01-08 17:11:49.163,2013-01-08 17:11:49.163,1,BASE,szhj,B,B,B
4643,小多（北京）文化传媒有限公司,31787,bk1127　,2013-01-08 17:13:15.823,2013-01-08 17:13:15.823,1,BASE,bk1127,B,B,B
4644,四川辞书出版社有限公司,14909,bk1015,2013-01-09 16:59:02.980,2013-01-09 16:59:02.980,1,BASE,bk1015,B,B,B
4645,北京顺昌天越商贸有限公司,25540,bjsctysm,2013-01-10 18:24:05.187,2013-01-10 18:24:05.187,1,BASE,bjsctysm,B,B,B
4646,深圳市垦拓达科技有限公司,32211,szktd,2013-01-10 19:29:16.997,2013-01-10 19:29:16.997,1,BASE,szktd,B,B,B
4647,理想无限（北京）贸易有限公司,2888,lxwxbjmy,2013-01-10 19:31:02.737,2013-01-10 19:31:02.737,1,BASE,lxwxbjmy,B,B,B
4648,爱果动力（北京）科技有限公司,29869,agdl,2013-01-10 19:44:12.630,2013-01-10 19:44:12.630,1,BASE,agdl,B,B,B
