id,userId,roleId,yn,createTime,updateTime
992,735,31,1,2011-12-20 17:03:25.293,NULL
993,736,31,1,2011-12-20 17:06:04.017,NULL
994,736,31,1,2011-12-20 17:06:04.073,NULL
996,738,31,1,2011-12-20 17:06:50.363,NULL
997,739,31,1,2011-12-20 17:07:27.547,NULL
998,740,31,1,2011-12-20 17:08:21.540,NULL
1001,743,31,1,2011-12-20 17:11:29.437,NULL
1003,745,31,1,2011-12-20 17:14:55.760,NULL
1004,746,31,1,2011-12-20 17:19:18.970,NULL
1005,747,31,1,2011-12-20 17:19:44.963,NULL
1006,748,31,1,2011-12-20 17:20:10.180,NULL
1008,750,31,1,2011-12-20 17:23:01.340,NULL
1009,751,31,1,2011-12-20 17:24:28.490,NULL
1010,752,31,1,2011-12-20 17:27:44.140,NULL
1014,756,31,1,2011-12-20 17:31:06.260,NULL
1016,758,31,1,2011-12-20 17:34:25.003,NULL
1018,760,31,1,2011-12-20 17:35:34.997,NULL
1020,762,31,1,2011-12-20 17:36:42.030,NULL
1021,30,24,1,2011-12-21 10:54:05.443,NULL
1023,764,31,1,2011-12-21 14:05:12.783,NULL
1026,767,31,1,2011-12-21 14:06:27.853,NULL
1027,768,31,1,2011-12-21 14:06:55.240,NULL
1028,769,31,1,2011-12-21 14:07:58.073,NULL
1029,771,31,1,2011-12-21 15:07:44.890,NULL
1030,772,31,1,2011-12-21 15:13:44.307,NULL
1031,773,31,1,2011-12-21 15:14:15.390,NULL
1032,774,31,1,2011-12-21 15:14:51.890,NULL
1033,775,31,1,2011-12-21 15:15:27.630,NULL
1034,776,31,1,2011-12-21 15:15:50.773,NULL
1036,778,31,1,2011-12-21 15:20:36.287,NULL
1038,780,31,1,2011-12-21 15:21:35.783,NULL
1039,781,31,1,2011-12-21 15:22:56.290,NULL
1040,782,31,1,2011-12-21 15:23:24.517,NULL
1041,783,31,1,2011-12-21 15:23:48.313,NULL
1042,784,31,1,2011-12-21 15:24:57.393,NULL
1043,785,31,1,2011-12-21 15:35:35.010,NULL
1044,786,31,1,2011-12-21 15:37:13.890,NULL
1045,787,31,1,2011-12-21 15:37:47.343,NULL
1046,788,31,1,2011-12-21 15:38:33.283,NULL
1048,790,31,1,2011-12-21 15:40:40.127,NULL
1049,791,31,1,2011-12-21 15:44:15.040,NULL
1051,793,31,1,2011-12-21 15:45:04.763,NULL
1052,794,31,1,2011-12-21 15:45:25.903,NULL
1053,795,31,1,2011-12-21 15:47:06.423,NULL
1055,797,31,1,2011-12-21 15:48:00.190,NULL
1056,798,31,1,2011-12-21 15:48:36.880,NULL
1058,800,31,1,2011-12-21 15:50:12.327,NULL
1059,801,31,1,2011-12-21 15:51:52.743,NULL
1060,802,31,1,2011-12-21 15:52:45.090,NULL
1061,803,31,1,2011-12-21 15:53:30.200,NULL
1062,804,31,1,2011-12-21 15:54:31.067,NULL
1064,807,31,1,2011-12-21 16:36:57.060,NULL
1065,808,31,1,2011-12-21 16:37:56.177,NULL
1066,809,31,1,2011-12-21 16:39:08.990,NULL
1067,810,31,1,2011-12-21 16:39:34.080,NULL
1068,811,31,1,2011-12-21 16:39:56.323,NULL
1069,812,31,1,2011-12-21 16:40:57.490,NULL
1070,813,31,1,2011-12-21 16:43:38.680,NULL
1071,814,31,1,2011-12-21 16:46:15.187,NULL
1072,815,31,1,2011-12-21 16:47:53.080,NULL
1073,816,31,1,2011-12-21 16:49:51.167,NULL
1074,817,31,1,2011-12-21 16:52:21.150,NULL
1076,819,31,1,2011-12-21 17:07:53.403,NULL
1077,821,31,1,2011-12-21 17:17:30.970,NULL
1078,822,31,1,2011-12-21 17:18:11.620,NULL
1079,823,31,1,2011-12-21 17:18:47.197,NULL
1080,824,31,1,2011-12-21 17:19:09.877,NULL
1081,825,31,1,2011-12-21 17:19:58.020,NULL
1082,826,31,1,2011-12-21 17:20:27.273,NULL
1083,827,31,1,2011-12-21 17:21:06.483,NULL
1085,829,31,1,2011-12-21 17:22:32.347,NULL
1086,830,31,1,2011-12-21 17:23:24.570,NULL
1087,831,31,1,2011-12-21 17:23:49.547,NULL
1088,832,31,1,2011-12-21 17:25:25.633,NULL
1089,833,265,1,2011-12-21 17:37:25.063,NULL
1090,834,31,1,2011-12-21 17:38:11.970,NULL
1091,835,31,1,2011-12-21 17:41:25.630,NULL
1092,836,31,1,2011-12-21 17:41:49.347,NULL
1093,837,31,1,2011-12-21 17:42:30.810,NULL
1094,838,31,1,2011-12-21 17:43:59.953,NULL
1095,839,31,1,2011-12-21 17:45:26.850,NULL
1096,840,31,1,2011-12-21 17:45:54.770,NULL
1097,841,31,1,2011-12-21 17:46:26.710,NULL
1098,842,31,1,2011-12-21 17:47:02.260,NULL
1099,843,31,1,2011-12-21 17:48:19.847,NULL
1100,844,31,1,2011-12-21 17:49:23.283,NULL
1101,845,31,1,2011-12-21 17:50:12.217,NULL
1104,847,31,1,2011-12-22 09:36:26.497,NULL
1105,848,31,1,2011-12-22 09:36:47.240,NULL
1106,849,31,1,2011-12-22 09:37:07.993,NULL
1107,850,31,1,2011-12-22 09:37:33.607,NULL
1108,851,31,1,2011-12-22 09:38:07.527,NULL
1110,853,31,1,2011-12-22 09:38:54.800,NULL
1113,857,31,1,2011-12-22 10:50:46.267,NULL
1114,856,31,1,2011-12-22 10:51:07.697,NULL
1116,860,31,1,2011-12-22 10:52:27.663,NULL
1118,864,31,1,2011-12-22 10:53:15.033,NULL
1119,856,31,1,2011-12-22 10:53:40.950,NULL
1120,866,31,1,2011-12-22 10:53:51.983,NULL
1121,858,31,1,2011-12-22 10:54:09.493,NULL
1122,861,31,1,2011-12-22 10:54:31.590,NULL
1123,862,31,1,2011-12-22 10:54:48.910,NULL
1126,868,31,1,2011-12-22 10:55:55.227,NULL
1127,869,31,1,2011-12-22 10:56:16.047,NULL
1129,867,31,1,2011-12-22 10:57:44.237,NULL
1130,871,31,1,2011-12-22 10:58:02.287,NULL
1131,872,31,1,2011-12-22 10:58:48.980,NULL
1132,873,31,1,2011-12-22 10:59:31.087,NULL
1133,874,31,1,2011-12-22 11:00:35.510,NULL
1134,875,31,1,2011-12-22 11:01:55.940,NULL
1135,876,31,1,2011-12-22 11:02:36.127,NULL
1136,877,31,1,2011-12-22 11:02:57.140,NULL
1137,878,31,1,2011-12-22 11:03:19.510,NULL
1140,881,31,1,2011-12-22 11:07:02.210,NULL
1142,883,31,1,2011-12-22 11:13:08.273,NULL
1143,884,31,1,2011-12-22 11:13:45.923,NULL
1145,886,31,1,2011-12-22 11:15:10.983,NULL
1147,888,31,1,2011-12-22 11:17:48.877,NULL
1148,889,31,1,2011-12-22 11:18:10.460,NULL
1150,891,31,1,2011-12-22 11:23:29.190,NULL
1155,895,31,1,2011-12-22 11:33:59.320,NULL
1156,896,31,1,2011-12-22 11:35:49.707,NULL
1158,898,31,1,2011-12-22 11:39:45.430,NULL
1160,900,31,1,2011-12-22 11:40:54.027,NULL
1161,901,31,1,2011-12-22 11:41:20.790,NULL
1162,902,31,1,2011-12-22 11:42:05.097,NULL
1163,903,31,1,2011-12-22 11:42:43.010,NULL
1164,904,31,1,2011-12-22 11:43:44.690,NULL
1165,871,31,1,2011-12-22 11:47:24.163,NULL
1166,906,31,1,2011-12-22 11:48:31.123,NULL
1168,908,31,1,2011-12-22 13:25:07.023,NULL
1169,909,31,1,2011-12-22 13:25:42.890,NULL
1171,911,31,1,2011-12-22 13:32:36.230,NULL
1172,912,31,1,2011-12-22 13:33:23.260,NULL
1173,913,31,1,2011-12-22 13:33:47.177,NULL
1174,914,31,1,2011-12-22 13:34:16.747,NULL
1176,916,31,1,2011-12-22 13:35:03.383,NULL
1177,917,31,1,2011-12-22 13:35:25.807,NULL
1178,918,31,1,2011-12-22 13:36:32.863,NULL
1179,919,31,1,2011-12-22 13:36:58.707,NULL
1180,920,31,1,2011-12-22 13:41:00.523,NULL
1181,921,31,1,2011-12-22 13:41:23.070,NULL
1182,922,31,1,2011-12-22 13:42:07.540,NULL
1183,923,31,1,2011-12-22 13:43:22.817,NULL
1184,924,31,1,2011-12-22 13:44:19.163,NULL
1185,925,31,1,2011-12-22 13:44:41.570,NULL
1186,926,31,1,2011-12-22 13:45:34.423,NULL
1187,927,31,1,2011-12-22 13:46:30.867,NULL
1188,928,31,1,2011-12-22 13:46:53.857,NULL
1189,929,31,1,2011-12-22 13:47:34.630,NULL
1190,930,31,1,2011-12-22 13:48:29.047,NULL
1191,931,31,1,2011-12-22 13:48:50.887,NULL
1192,932,31,1,2011-12-22 13:49:46.187,NULL
1193,933,31,1,2011-12-22 13:50:36.373,NULL
1194,934,31,1,2011-12-22 13:51:14.593,NULL
1196,936,31,1,2011-12-22 13:53:51.980,NULL
1197,937,31,1,2011-12-22 13:54:27.590,NULL
1199,939,31,1,2011-12-22 13:56:01.320,NULL
1200,940,31,1,2011-12-22 13:56:30.677,NULL
1202,942,31,1,2011-12-22 13:58:03.257,NULL
1203,943,31,1,2011-12-22 13:58:43.383,NULL
1204,944,31,1,2011-12-22 13:59:31.783,NULL
1205,945,31,1,2011-12-22 14:00:01.953,NULL
1206,946,31,1,2011-12-22 14:00:26.663,NULL
1207,947,31,1,2011-12-22 14:00:59.357,NULL
1210,950,31,1,2011-12-22 14:02:25.350,NULL
1211,951,31,1,2011-12-22 14:02:51.150,NULL
1212,952,31,1,2011-12-22 14:03:14.903,NULL
1213,953,31,1,2011-12-22 14:03:54.000,NULL
1214,954,31,1,2011-12-22 14:04:30.057,NULL
1217,956,31,1,2011-12-22 15:09:19.107,NULL
1218,957,31,1,2011-12-22 15:10:10.850,NULL
1219,957,31,1,2011-12-22 15:10:32.510,NULL
1220,958,31,1,2011-12-22 15:11:20.450,NULL
1221,959,31,1,2011-12-22 15:12:44.027,NULL
1222,960,31,1,2011-12-22 15:13:25.397,NULL
1223,961,31,1,2011-12-22 15:13:49.623,NULL
1224,962,31,1,2011-12-22 15:14:15.187,NULL
1225,963,31,1,2011-12-22 15:14:40.990,NULL
1227,965,31,1,2011-12-22 15:15:29.280,NULL
1229,967,31,1,2011-12-22 15:16:18.550,NULL
1231,969,31,1,2011-12-22 15:17:08.237,NULL
1232,970,31,1,2011-12-22 15:17:32.270,NULL
1234,972,31,1,2011-12-22 15:18:39.553,NULL
1235,973,31,1,2011-12-22 15:20:03.800,NULL
1236,974,31,1,2011-12-22 15:20:28.157,NULL
1237,975,31,1,2011-12-22 15:20:53.103,NULL
1239,977,31,1,2011-12-22 15:21:43.967,NULL
1240,978,31,1,2011-12-22 15:22:16.300,NULL
1241,979,31,1,2011-12-22 15:22:40.570,NULL
1242,980,31,1,2011-12-22 15:23:40.267,NULL
1243,981,31,1,2011-12-22 15:24:05.707,NULL
1244,982,31,1,2011-12-22 15:24:53.640,NULL
1245,983,31,1,2011-12-22 15:25:16.657,NULL
1247,985,31,1,2011-12-22 15:27:59.257,NULL
1248,986,31,1,2011-12-22 15:28:41.813,NULL
1249,987,31,1,2011-12-22 15:29:43.517,NULL
1250,988,31,1,2011-12-22 15:30:14.190,NULL
1251,989,31,1,2011-12-22 15:30:40.390,NULL
1252,990,31,1,2011-12-22 15:31:06.530,NULL
1254,992,31,1,2011-12-22 15:32:17.373,NULL
1255,993,31,1,2011-12-22 15:32:50.323,NULL
1256,994,31,1,2011-12-22 15:33:22.170,NULL
1257,995,31,1,2011-12-22 15:37:46.837,NULL
1259,997,31,1,2011-12-22 15:38:32.807,NULL
1261,999,31,1,2011-12-22 15:39:37.300,NULL
1262,1000,31,1,2011-12-22 15:40:06.767,NULL
1263,1001,31,1,2011-12-22 15:40:35.600,NULL
1265,1003,31,1,2011-12-22 15:41:38.210,NULL
1267,1005,31,1,2011-12-22 15:42:24.843,NULL
1269,1007,31,1,2011-12-22 15:43:43.563,NULL
1270,1008,31,1,2011-12-22 15:45:49.917,NULL
1271,1009,31,1,2011-12-22 15:46:13.710,NULL
1272,1010,31,1,2011-12-22 15:46:36.860,NULL
1273,1011,31,1,2011-12-22 15:47:01.213,NULL
1274,1012,31,1,2011-12-22 15:47:26.220,NULL
1275,1013,31,1,2011-12-22 15:47:50.837,NULL
1276,1014,31,1,2011-12-22 15:48:13.467,NULL
1278,1016,31,1,2011-12-22 15:48:59.960,NULL
1279,1017,31,1,2011-12-22 15:49:22.450,NULL
1280,1018,31,1,2011-12-22 15:49:46.270,NULL
1281,1019,31,1,2011-12-22 15:50:07.963,NULL
1283,1021,31,1,2011-12-22 15:54:46.867,NULL
1284,1022,31,1,2011-12-22 15:55:14.063,NULL
1285,1023,31,1,2011-12-22 15:57:35.063,NULL
1286,1024,31,1,2011-12-22 15:58:00.723,NULL
1287,1025,31,1,2011-12-22 15:58:28.303,NULL
1288,1026,31,1,2011-12-22 16:02:16.667,NULL
1289,1027,31,1,2011-12-22 16:02:42.587,NULL
1290,1028,31,1,2011-12-22 16:03:12.883,NULL
1292,1030,31,1,2011-12-22 16:04:06.587,NULL
1294,1032,31,1,2011-12-22 16:04:59.020,NULL
1295,1033,31,1,2011-12-22 16:05:47.840,NULL
1296,1034,31,1,2011-12-22 16:06:28.787,NULL
1298,1036,31,1,2011-12-22 16:07:18.187,NULL
1299,1037,31,1,2011-12-22 16:08:47.443,NULL
1300,1038,31,1,2011-12-22 16:09:51.290,NULL
1301,1039,31,1,2011-12-22 16:10:24.453,NULL
1302,1040,31,1,2011-12-22 16:15:10.103,NULL
1304,1042,31,1,2011-12-22 16:23:25.910,NULL
1305,458,240,1,2011-12-23 19:58:50.267,NULL
1311,199,266,1,2011-12-26 11:58:03.403,NULL
1312,199,267,1,2011-12-26 11:58:13.833,NULL
1313,199,268,1,2011-12-26 11:58:43.133,NULL
1314,199,269,1,2011-12-26 11:59:08.940,NULL
1315,199,270,1,2011-12-26 12:00:18.407,NULL
1316,1048,274,1,2011-12-28 16:00:53.003,NULL
1317,1049,275,1,2011-12-29 16:37:12.530,NULL
1320,464,11,1,2012-01-09 16:39:26.903,NULL
1321,1053,269,1,2012-01-10 15:17:43.887,NULL
1322,1052,270,1,2012-01-10 17:41:29.630,NULL
1323,1054,268,1,2012-01-10 17:42:03.540,NULL
1324,1055,267,1,2012-01-10 17:42:26.860,NULL
1326,1056,266,1,2012-01-10 17:43:52.660,NULL
1327,1057,87,1,2012-01-30 10:45:47.223,NULL
1328,1058,282,1,2012-01-30 10:47:56.890,NULL
1329,1059,283,1,2012-01-31 13:19:01.647,NULL
1330,92,31,1,2012-02-01 10:19:23.413,NULL
1331,1058,31,1,2012-02-01 10:20:45.740,NULL
1332,1054,31,1,2012-02-01 10:20:57.097,NULL
1333,84,31,1,2012-02-01 10:21:58.293,NULL
1334,77,31,1,2012-02-01 12:34:32.297,NULL
1335,82,31,1,2012-02-01 15:51:34.043,NULL
1336,205,31,1,2012-02-01 15:52:00.357,NULL
1337,205,31,1,2012-02-01 15:54:22.227,NULL
1338,205,31,1,2012-02-01 15:54:36.517,NULL
1339,91,31,1,2012-02-01 16:35:54.420,NULL
1340,74,31,1,2012-02-02 10:11:35.330,NULL
1341,1060,31,1,2012-02-02 11:46:11.140,NULL
1342,1061,31,1,2012-02-03 17:02:02.890,NULL
1344,1063,31,1,2012-02-03 17:17:39.560,NULL
1345,1063,31,1,2012-02-03 17:18:29.503,NULL
1346,1063,31,1,2012-02-03 17:19:03.120,NULL
1347,1066,284,1,2012-02-13 11:43:39.680,NULL
1348,1067,285,1,2012-02-13 17:17:55.583,NULL
1349,1068,286,1,2012-02-13 18:03:27.260,NULL
1350,1069,287,1,2012-02-13 18:08:03.293,NULL
1351,1070,288,1,2012-02-13 18:22:23.730,NULL
1352,1071,289,1,2012-02-13 18:31:54.253,NULL
1353,1072,290,1,2012-02-13 18:39:07.560,NULL
1354,1073,291,1,2012-02-13 18:41:27.723,NULL
1355,1074,292,1,2012-02-13 18:43:52.387,NULL
1357,1076,294,1,2012-02-13 18:48:50.357,NULL
1358,1077,295,1,2012-02-13 18:50:39.917,NULL
1359,1078,296,1,2012-02-13 18:52:15.637,NULL
1360,1079,297,1,2012-02-13 18:54:03.910,NULL
1361,1080,298,1,2012-02-13 18:55:59.863,NULL
1362,1081,299,1,2012-02-13 18:57:23.557,NULL
1363,1082,300,1,2012-02-13 18:58:57.860,NULL
1364,1083,301,1,2012-02-13 19:00:39.790,NULL
1365,1084,302,1,2012-02-13 19:02:18.177,NULL
1366,1085,303,1,2012-02-13 19:04:07.020,NULL
1367,1086,304,1,2012-02-13 19:05:28.703,NULL
1368,1087,305,1,2012-02-13 19:07:04.243,NULL
1369,1088,306,1,2012-02-13 19:09:02.193,NULL
1370,1089,307,1,2012-02-13 19:15:56.430,NULL
1372,1091,309,1,2012-02-13 19:19:02.010,NULL
1373,1092,310,1,2012-02-13 19:20:31.410,NULL
1374,1093,311,1,2012-02-13 19:21:52.160,NULL
1375,1094,312,1,2012-02-13 19:24:27.230,NULL
1376,1095,314,1,2012-02-13 19:26:28.400,NULL
1378,1097,316,1,2012-02-13 19:31:30.707,NULL
1379,1098,317,1,2012-02-13 19:33:14.870,NULL
1380,1099,318,1,2012-02-13 19:34:48.123,NULL
1381,1100,319,1,2012-02-13 19:37:42.990,NULL
1382,1101,320,1,2012-02-13 19:47:05.383,NULL
1383,1102,321,1,2012-02-13 19:49:13.643,NULL
1384,1103,322,1,2012-02-14 09:44:26.777,NULL
1385,1104,323,1,2012-02-14 09:47:19.890,NULL
1386,1105,325,1,2012-02-14 09:49:04.560,NULL
1387,1106,326,1,2012-02-14 09:53:00.507,NULL
1388,1107,327,1,2012-02-14 09:55:03.610,NULL
1389,1108,328,1,2012-02-14 09:59:10.480,NULL
1390,1109,329,1,2012-02-14 10:00:37.660,NULL
1391,1110,330,1,2012-02-14 10:02:21.463,NULL
1392,1111,331,1,2012-02-14 10:04:04.753,NULL
1393,1112,332,1,2012-02-14 10:08:07.017,NULL
1394,1113,333,1,2012-02-14 10:09:50.800,NULL
1395,78,31,1,2012-02-14 10:11:35.567,NULL
1396,1114,334,1,2012-02-14 10:12:07.740,NULL
1397,1115,335,1,2012-02-14 10:17:04.583,NULL
1398,1116,336,1,2012-02-14 10:18:41.270,NULL
1399,1117,337,1,2012-02-14 10:20:30.987,NULL
1400,1118,338,1,2012-02-14 10:22:11.197,NULL
1401,1119,339,1,2012-02-14 10:23:38.103,NULL
1403,1121,341,1,2012-02-14 10:43:42.677,NULL
1404,1122,342,1,2012-02-14 10:47:26.667,NULL
1406,1124,344,1,2012-02-14 11:30:46.087,NULL
1407,1125,345,1,2012-02-14 11:32:20.927,NULL
1408,1126,346,1,2012-02-14 11:34:01.467,NULL
1409,1127,347,1,2012-02-14 11:35:23.820,NULL
1410,1128,348,1,2012-02-14 11:37:20.123,NULL
1411,1129,349,1,2012-02-14 11:39:04.113,NULL
1412,1130,350,1,2012-02-14 11:40:31.700,NULL
1413,1131,351,1,2012-02-14 11:41:48.130,NULL
1414,1132,352,1,2012-02-14 11:43:14.530,NULL
1415,1133,353,1,2012-02-14 11:44:38.667,NULL
1416,1134,354,1,2012-02-14 11:46:17.730,NULL
1417,1135,355,1,2012-02-14 11:48:03.087,NULL
1418,1136,356,1,2012-02-14 11:50:04.830,NULL
1419,1137,357,1,2012-02-14 11:53:28.193,NULL
1420,1138,358,1,2012-02-14 11:57:51.573,NULL
1421,1139,359,1,2012-02-14 11:59:59.083,NULL
1422,1140,360,1,2012-02-14 12:02:52.420,NULL
1423,1141,361,1,2012-02-14 13:43:06.163,NULL
1424,1142,363,1,2012-02-14 14:26:57.197,NULL
1425,1143,364,1,2012-02-14 14:28:24.830,NULL
1426,1144,365,1,2012-02-14 14:30:58.487,NULL
1427,1145,366,1,2012-02-14 14:33:29.420,NULL
1428,1146,367,1,2012-02-14 14:34:54.967,NULL
1429,1147,368,1,2012-02-14 14:36:25.100,NULL
1430,1148,369,1,2012-02-14 14:38:21.317,NULL
1431,1149,370,1,2012-02-14 14:40:28.920,NULL
1432,1150,371,1,2012-02-14 14:44:14.750,NULL
1433,1151,372,1,2012-02-14 14:45:40.730,NULL
1434,1152,373,1,2012-02-14 14:47:45.017,NULL
1436,1154,375,1,2012-02-14 14:50:28.580,NULL
1437,1155,376,1,2012-02-14 14:51:54.443,NULL
1438,1156,377,1,2012-02-14 14:52:58.683,NULL
1439,1157,378,1,2012-02-14 14:54:28.940,NULL
1440,1158,379,1,2012-02-14 14:55:45.617,NULL
1441,1159,380,1,2012-02-14 14:56:56.420,NULL
1442,1160,381,1,2012-02-14 14:58:46.420,NULL
1443,1161,382,1,2012-02-14 15:01:15.893,NULL
1444,1162,383,1,2012-02-14 15:04:32.260,NULL
1445,1163,384,1,2012-02-14 15:06:15.337,NULL
1446,1164,385,1,2012-02-14 15:08:11.800,NULL
1447,1165,386,1,2012-02-14 15:09:59.860,NULL
1448,1166,387,1,2012-02-14 15:11:35.780,NULL
1449,1167,388,1,2012-02-14 15:13:22.367,NULL
1450,1168,389,1,2012-02-14 15:15:23.200,NULL
1451,1169,390,1,2012-02-14 15:18:21.297,NULL
1452,1170,392,1,2012-02-14 15:21:11.247,NULL
1453,1171,393,1,2012-02-14 15:22:48.667,NULL
1454,1172,394,1,2012-02-14 15:24:39.710,NULL
1455,1173,395,1,2012-02-14 15:26:58.627,NULL
1456,1174,396,1,2012-02-14 15:29:51.483,NULL
1457,1175,397,1,2012-02-14 15:31:13.547,NULL
1459,1177,399,1,2012-02-14 15:35:50.887,NULL
1460,1178,400,1,2012-02-14 15:38:18.223,NULL
1461,1179,401,1,2012-02-14 15:41:43.867,NULL
1462,1180,402,1,2012-02-14 15:47:13.353,NULL
1463,1181,403,1,2012-02-14 15:49:26.413,NULL
1464,1182,404,1,2012-02-14 15:50:58.790,NULL
1465,1183,405,1,2012-02-14 15:52:33.853,NULL
1466,1184,406,1,2012-02-14 15:54:10.193,NULL
1467,1185,407,1,2012-02-14 15:55:54.413,NULL
1468,1186,408,1,2012-02-14 15:58:08.610,NULL
1469,1187,409,1,2012-02-14 16:00:04.257,NULL
1470,1188,410,1,2012-02-14 16:01:37.460,NULL
1471,1189,411,1,2012-02-14 16:02:56.713,NULL
1472,1190,412,1,2012-02-14 16:04:34.020,NULL
1473,1191,413,1,2012-02-14 16:06:02.770,NULL
1474,1192,414,1,2012-02-14 16:08:11.807,NULL
1475,1193,415,1,2012-02-14 16:09:43.480,NULL
1476,1194,416,1,2012-02-14 16:11:23.297,NULL
1477,1195,417,1,2012-02-14 16:12:37.363,NULL
1478,1196,418,1,2012-02-14 16:14:22.827,NULL
1479,1197,419,1,2012-02-14 16:15:49.953,NULL
1480,1198,420,1,2012-02-14 16:17:09.233,NULL
1481,1199,421,1,2012-02-14 16:18:25.643,NULL
1482,1200,422,1,2012-02-14 16:19:38.990,NULL
1483,1201,423,1,2012-02-14 16:20:56.467,NULL
1484,1202,424,1,2012-02-14 16:22:06.410,NULL
1485,1203,425,1,2012-02-14 16:23:32.133,NULL
1486,1204,426,1,2012-02-14 16:24:41.300,NULL
1487,1205,427,1,2012-02-14 16:25:58.937,NULL
1488,253,31,1,2012-02-14 16:26:07.103,NULL
1489,1206,428,1,2012-02-14 16:28:02.010,NULL
1490,1207,429,1,2012-02-14 16:29:30.417,NULL
1491,1208,430,1,2012-02-14 16:30:38.920,NULL
1492,1209,432,1,2012-02-14 16:33:18.027,NULL
1493,1210,433,1,2012-02-14 16:34:56.783,NULL
1494,1211,434,1,2012-02-14 16:36:12.637,NULL
1495,1212,435,1,2012-02-14 16:38:13.843,NULL
1496,1213,436,1,2012-02-14 16:41:17.320,NULL
1497,75,31,1,2012-02-15 16:54:44.120,NULL
1498,75,31,1,2012-02-15 16:55:17.653,NULL
1499,1214,437,1,2012-02-15 16:58:26.170,NULL
1500,1215,438,1,2012-02-16 13:45:16.770,NULL
1501,1219,441,1,2012-02-23 16:25:02.320,NULL
1502,1217,439,1,2012-02-27 14:15:35.237,NULL
1503,1221,443,1,2012-02-27 17:08:57.177,NULL
1504,1222,444,1,2012-02-27 18:13:40.660,NULL
1505,1218,440,1,2012-02-27 18:14:01.113,NULL
1506,1223,445,1,2012-02-27 18:20:35.803,NULL
1507,1224,446,1,2012-02-27 18:48:18.993,NULL
1508,1225,447,1,2012-02-27 18:53:37.983,NULL
1511,1228,450,1,2012-02-27 19:04:15.327,NULL
1512,1229,451,1,2012-02-27 19:06:16.963,NULL
1514,18,441,1,2012-02-28 10:27:02.643,NULL
1518,1231,453,1,2012-02-28 13:35:26.513,NULL
1519,1231,453,1,2012-02-28 13:41:02.430,NULL
1520,1220,454,1,2012-02-28 13:43:48.730,NULL
1522,1231,453,1,2012-02-28 13:54:48.390,NULL
1523,1232,452,1,2012-02-28 13:58:38.080,NULL
1524,1233,455,1,2012-02-28 14:13:32.280,NULL
1525,1234,31,1,2012-02-28 14:58:13.453,NULL
1526,1235,31,1,2012-02-28 14:59:23.970,NULL
1527,1236,456,1,2012-02-28 18:01:55.777,NULL
1528,1237,457,1,2012-02-28 18:51:54.313,NULL
1529,463,458,1,2012-02-29 11:37:42.587,NULL
1530,1238,459,1,2012-02-29 11:45:50.567,NULL
1531,1239,460,1,2012-02-29 11:53:29.350,NULL
1532,1240,461,1,2012-02-29 13:21:05.883,NULL
1533,1241,462,1,2012-02-29 13:29:31.003,NULL
1534,1242,463,1,2012-02-29 13:43:32.610,NULL
1537,1243,464,1,2012-02-29 17:02:49.083,NULL
1538,18,452,1,2012-02-29 17:04:36.973,NULL
1539,18,462,1,2012-02-29 17:04:47.570,NULL
1540,18,455,1,2012-02-29 17:05:41.310,NULL
1541,18,453,1,2012-02-29 17:05:54.527,NULL
1542,18,457,1,2012-02-29 17:06:19.037,NULL
1543,18,461,1,2012-02-29 17:06:34.377,NULL
1544,18,274,1,2012-02-29 17:09:07.150,NULL
1546,1246,467,1,2012-03-01 08:17:51.943,NULL
1547,127,468,1,2012-03-01 08:31:43.953,NULL
1550,1228,469,1,2012-03-01 11:27:55.667,NULL
1551,1228,469,1,2012-03-01 11:29:32.267,NULL
1552,1228,469,1,2012-03-01 11:29:43.647,NULL
1553,1248,469,1,2012-03-01 11:32:55.173,NULL
1554,1248,469,1,2012-03-01 11:37:38.057,NULL
1556,1249,470,1,2012-03-01 17:07:36.573,NULL
1558,18,456,1,2012-03-02 11:30:13.490,NULL
1559,18,458,1,2012-03-02 11:31:02.073,NULL
1560,18,459,1,2012-03-02 11:31:14.440,NULL
1561,18,460,1,2012-03-02 11:31:27.120,NULL
1562,18,463,1,2012-03-02 11:31:53.977,NULL
1563,1252,473,1,2012-03-02 17:17:15.287,NULL
1565,1244,474,1,2012-03-05 17:46:06.077,NULL
1566,1253,475,1,2012-03-06 09:27:36.570,NULL
1567,1253,475,1,2012-03-06 09:27:46.203,NULL
1568,18,476,1,2012-03-06 09:54:19.477,NULL
1569,1253,475,1,2012-03-06 10:09:47.973,NULL
1570,1253,475,1,2012-03-06 10:09:59.907,NULL
1571,1254,476,1,2012-03-06 10:46:39.530,NULL
1573,1255,477,1,2012-03-06 20:39:17.280,NULL
1574,1255,477,1,2012-03-06 20:39:22.540,NULL
1575,18,447,1,2012-03-07 08:58:22.437,NULL
1576,18,477,1,2012-03-07 08:58:37.503,NULL
1577,1258,481,1,2012-03-07 10:22:53.443,NULL
1578,1259,483,1,2012-03-07 10:28:01.760,NULL
1579,1260,484,1,2012-03-07 10:31:42.153,NULL
1580,1261,485,1,2012-03-07 10:38:13.107,NULL
1581,1263,487,1,2012-03-07 10:46:02.410,NULL
1582,1264,488,1,2012-03-07 10:49:01.680,NULL
1583,1265,489,1,2012-03-07 10:53:01.337,NULL
1584,1266,490,1,2012-03-07 10:58:54.133,NULL
1586,1268,492,1,2012-03-07 11:13:26.427,NULL
1587,1269,493,1,2012-03-07 11:27:18.310,NULL
